中文名,英文名,标准学名,科,属,资源状态,价值等级,价值外显命名,鱼单价/kg,期望单鱼价格,最大记录重量(kg),期望重量(kg),重量段,最大记录体长(cm),常见体长(cm),重量参数a,重量参数b,栖息带类型,深度下限(m),深度上限(m),资料水温下限(°C),资料水温上限(°C),最喜欢的温度(°C),食性（源表候选）,时段偏好,天气偏好,候选水温带,地域分布,性格,现实单价参考(元/kg),俄4映射鱼种,俄4映射类型,环境类型,迁徙类型,摄食类型,营养级,资料库体型,资料库捕获方式,体长口径,AI审核状态,匹配依据,源记录ID,飞书来源,快照日期,源表版本,Notion资料页
粉鲑,Pink Salmon,Oncorhynchus Gorbuscha,Salmonidae,Oncorhynchus,,3,稀有,2613.1,6405.908308,6.99,1.35,T4,76,50.5,0.00336,3.3,demersal,0,250,2.3,4.3,3.3,"[""肉食性""]",晨昏活跃,多云、小雨或微风；避免强烈正午光照,冷水,"Arctic and Pacific drainages from Mackenzie River delta, Northwest Territories, Canada to Sacramento River drainage, in California, USA; occasionally as far as La Jolla, southern C",追猎,13,粉鲑,同物种,"[""淡水"",""半咸水"",""海水""]",anadromous,hunting macrofauna (predator),4.49,fusiform / normal,various gears,TL,待人工审核,Pink salmon 中文通名；按独立物种匹配,recvppgBfWSJ8t,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWSJ8t,2026-09-08,4987,https://app.notion.com/p/3d5a4137d236819a886fd48327d380f8
米达斯慈鲷,Midas Cichlid,Amphilophus Citrinellus,Cichlidae,Amphilophus,可用,2,常见,968.5,151.0299759,,0.08,T1,24.4,,0.0325,3,benthopelagic,,,23,33,28,"[""肉食性""]",全天活跃,晴间多云、微风；以天气稳定为先,暖水,中美洲,好斗,30,青蛙,近似种类比,"[""淡水""]",,,3.23,short and / or deep,,SL,待人工审核,Midas cichlid 中文音译；FishBase 接受种核验,recvppgBfWmpBb,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWmpBb,2026-09-08,4987,https://app.notion.com/p/3d5a4137d236819b9795c50518d19a0c
白鲶鱼,White Catfish,Ameiurus Catus,Ictaluridae,Ameiurus,可用,2,常见,792,3559.51891,9.75,2.47,T5,95,30.5,0.01202,3.01,demersal,,,17,27,22,"[""肉食性""]",夜间活跃,阴天、小雨或低光照；以天气稳定为先,温水,北美洲,孤僻,30,细鳞鲑,近似种类比,"[""淡水"",""半咸水""]",potamodromous,hunting macrofauna (predator),3.18,fusiform / normal,,TL,待人工审核,White catfish 中文通名；按独立物种而非括号原型匹配,recvppgBfWE1If,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWE1If,2026-09-08,4987,https://app.notion.com/p/3d5a4137d23681a2a974d431e70e1576
银龙鱼,Silver Arowana,Osteoglossum Bicirrhosum,Osteoglossidae,Osteoglossum,,2,常见,1251.8,3580.192883,6,1.57,T4,90,,0.0028,3.18,benthopelagic,,,24,30,27,"[""肉食性""]",晨昏活跃,多云、小雨或微风；避免强烈正午光照,暖水,南美洲,孤僻,30,黑白鲑,近似种类比,"[""淡水""]",,hunting macrofauna (predator),3.39,elongated,,TL,待人工审核,Silver arowana 中文通名；FishBase 接受种核验,recvppgBfWiZzA,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWiZzA,2026-09-08,4987,https://app.notion.com/p/3d5a4137d23681a2a976d36c205caf18
湖白鲑,Lake Whitefish,Coregonus Artedi,Salmonidae,Coregonus,,4,珍稀,2804,4582.594593,3.35,0.9,T3,57,29.3,0.00587,3.073,pelagic-neritic,0,64,0,26,13,"[""滤食性""]",晨昏活跃,多云、小雨或微风；避免强烈正午光照,温水,北美洲,温和,150,西西伯利亚茴鱼,近似种类比,"[""淡水"",""半咸水"",""海水""]",anadromous,selective plankton feeding,3.35,elongated,seines,TL,待人工审核,FishBase 中文俗名精确匹配,recvppgBfWoPCY,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWoPCY,2026-09-08,4987,https://app.notion.com/p/3d5a4137d23681a384b6e3295baa11a6
阿帕奇鳟鱼,Apache Trout,Oncorhynchus Apache,Salmonidae,Oncorhynchus,,4,珍稀,12250,15015.18824,2.36,0.67,T3,58,25,0.0121,3,demersal,,,11,19,15,,晨昏活跃,多云、小雨或微风；避免强烈正午光照,温水,北美洲,躲藏,150,瓦拉姆白鲑,近似种类比,"[""淡水""]",non-migratory,,,fusiform / normal,,TL,待人工审核,Apache trout 中文音译；按独立物种匹配,recvppgBfWsVts,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWsVts,2026-09-08,4987,https://app.notion.com/p/3d5a4137d23681b2a476dc37b6670ae5
公牛鲨,Bull Shark,Carcharhinus Leucas,Carcharhinidae,Carcharhinus,,2,常见,838.4,95914.16244,316.5,63,T13,360,260,0.0175,2.84,reef-associated,1,164,21.5,33.5,27.5,"[""肉食性""]",夜间活跃,阴天、小雨或低光照；以天气稳定为先,暖水,全球热带、亚热带及温带适生海域,追猎,30,鼠鲨,近似种类比,"[""淡水"",""半咸水"",""海水""]",amphidromous,hunting macrofauna (predator),4.31,fusiform / normal,various gears,TL,待人工审核,Bull shark 中文通名；FishBase 接受种核验,recvppgBfWecOd,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWecOd,2026-09-08,4987,https://app.notion.com/p/3d5a4137d23681b2b94cf9316f0cceb7
黑斑须雅罗鱼,Common Creek Chub,Semotilus Atromaculatus,Leuciscidae,Semotilus,,2,常见,968.5,151.0299759,,0.08,T1,30.3,19.1,0.0127,2.94,demersal,,,0,30.3,15.15,"[""肉食性""]",早晨活跃,晴间多云、微风；以天气稳定为先,温水,北美洲,撕鳍,30,青蛙,近似种类比,"[""淡水""]",,hunting macrofauna (predator),4.02,elongated,,TL,待人工审核,FishBase 中文俗名精确匹配,recvppgBfWQk9D,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWQk9D,2026-09-08,4987,https://app.notion.com/p/3d5a4137d23681bf9cdbf25868032a22
阿拉斯加黑鱼,Alaska Blackfish,Dallia Pectoralis,Umbridae,Dallia,,2,常见,968.5,151.0299759,0.366,0.08,T1,33,10.8,0.00971,2.971,demersal,,,4,14,9,"[""杂食性""]",晨昏活跃,多云、小雨或微风；避免强烈正午光照,冷水,北美洲,孤僻,30,青蛙,近似种类比,"[""淡水""]",,variable,3.31,fusiform / normal,traps,TL,待人工审核,FishBase 中文俗名精确匹配,recvppgBfWVP7p,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWVP7p,2026-09-08,4987,https://app.notion.com/p/3d5a4137d23681c8beecd7bac47c7ba4
银鲑,Coho Salmon,Oncorhynchus Kisutch,Salmonidae,Oncorhynchus,,3,稀有,1314,5905.565464,15.17,2.47,T5,107.9,71,0.0112,3,pelagic-neritic,0,250,0,24.8,12.4,"[""肉食性""]",晨昏活跃,多云、小雨或微风；避免强烈正午光照,,北太平洋,追猎,30,银鳟鱼,同物种,"[""淡水"",""半咸水"",""海水""]",anadromous,hunting macrofauna (predator),4.18,fusiform / normal,,TL,待人工审核,Coho salmon 中文通名；按独立物种匹配,recvppgBfWVYbc,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWVYbc,2026-09-08,4987,https://app.notion.com/p/3d5a4137d23681cda0e4dcede6aba1a6
江鳕,Burbot,Lota Lota,Lotidae,Lota,,1,普通,370,2721.119828,34,4.05,T7,152,40,0.01,2.882,demersal,1,700,4,18,11,"[""肉食性""]",夜间活跃,阴天、小雨或低光照；以天气稳定为先,冷水,北半球环北极地区,追猎,150,江鳕,同物种,"[""淡水"",""半咸水""]",potamodromous,hunting macrofauna (predator),3.84,elongated,seines,TL,待人工审核,FishBase 中文俗名精确匹配,recvppgBfWUwLo,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWUwLo,2026-09-08,4987,https://app.notion.com/p/3d5a4137d23681da934ec10ce9ead3a7
吉拉鳟鱼,Gila Trout,Oncorhynchus Gilae,Salmonidae,Oncorhynchus,,4,珍稀,6243.7,1280.531355,,0.11,T1,32,13,0.00867,3.093,demersal,,,11,19,15,,晨昏活跃,多云、小雨或微风；避免强烈正午光照,温水,北美洲,躲藏,150,雅罗鱼,近似种类比,"[""淡水""]",non-migratory,,,fusiform / normal,,TL,待人工审核,Gila trout 中文音译；FishBase 接受种核验,recvppgBfWSSXi,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWSSXi,2026-09-08,4987,https://app.notion.com/p/3d5a4137d23681da9392d5793ffbff3f
巴亚拉鱼,Payara,Hydrolycus Scomberoides,Cynodontidae,Hydrolycus,,2,常见,1102.9,9012.381556,17.8,4.5,T7,117,,0.02072,3,benthopelagic,,,24,28,26,"[""肉食性""]",晨昏活跃,多云、小雨或微风；避免强烈正午光照,暖水,南美洲,追猎,30,虹鳟,近似种类比,"[""淡水""]",,hunting macrofauna (predator),4.5,elongated,,TL,待人工审核,FishBase 英文首选通名 Payara 对应物种,recvppgBfWdgXq,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWdgXq,2026-09-08,4987,https://app.notion.com/p/3d5a4137d23681eeabc0d98055fab890
红鳍狗鱼,Redfin Pickerel,Esox Americanus,Esocidae,Esox,可用,2,常见,1004.4,532.6915689,1.02,0.29,T2,39.4,,0.0043,3.11,demersal,,,16,26,21,"[""肉食性""]",晨昏活跃,多云、小雨或微风；避免强烈正午光照,温水,北美洲,追猎,30,太阳鱼,近似种类比,"[""淡水"",""半咸水""]",non-migratory,hunting macrofauna (predator),3.65,elongated,,FL,待人工审核,Esox americanus 的红鳍亚种，按 FishBase 种级记录归并,recvppgBfWmYyM,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWmYyM,2026-09-08,4987,https://app.notion.com/p/3d5a4137d2368108a568d7c2c9d1f6c6
蓝鲶鱼,Blue Catfish,Ictalurus Furcatus,Ictaluridae,Ictalurus,可用,2,常见,748.2,24455.75802,68,18,T11,165,,0.00199,3.41,demersal,,50,17,27,22,"[""肉食性""]",夜间活跃,阴天、小雨或低光照；以天气稳定为先,温水,北美洲,孤僻,30,大鳞麻哈鱼,近似种类比,"[""淡水"",""半咸水""]",,,3.41,fusiform / normal,,TL,待人工审核,Blue catfish 中文通名；按独立物种而非括号原型匹配,recvppgBfWuSdg,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWuSdg,2026-09-08,4987,https://app.notion.com/p/3d5a4137d23681238c44e67e66c4d4fc
白化高首鲟,White Sturgeon 02,Acipenser Transmontanus,Acipenseridae,Acipenser,可用,2,常见,672,329476.1305,816,270.02,T16,610,21,0.0122,3,demersal,1,122,0,23.3,11.65,"[""肉食性""]",晨昏活跃,多云、小雨或微风；避免强烈正午光照,,东太平洋,孤僻,30,小头睡鲨,近似种类比,"[""淡水"",""半咸水"",""海水""]",anadromous,hunting macrofauna (predator),3.25,elongated,,TL,待人工审核,高首鲟白化色型，按括号/基型物种归并,recvppgBfWvsQS,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWvsQS,2026-09-08,4987,https://app.notion.com/p/3d5a4137d236812aa8a6cdce9ba9f1e2
白化叉尾鮰,White Channel Catfish,Ictalurus Punctatus,Ictaluridae,Ictalurus,可用,3,稀有,1553.6,17773.40682,26.3,6.3,T8,132,57,0.00539,3.133,demersal,,15,10,31.6,20.8,"[""杂食性""]",夜间活跃,阴天、小雨或低光照；以天气稳定为先,广温,北美洲,孤僻,21.33,斑点叉尾鮰,同物种,"[""淡水""]",,variable,4.16,fusiform / normal,seines,TL,待人工审核,斑点叉尾鮰白化色型，按括号标注的原型物种归并,recvppgBfWCJhn,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWCJhn,2026-09-08,4987,https://app.notion.com/p/3d5a4137d236812e9cfac8c78f03705f
尖吻鲟,Atlantic Sturgeon,Acipenser Oxyrinchus,Acipenseridae,Acipenser,可用,2,常见,838.4,95914.16244,,63,T13,403,,0.00062,3.45,demersal,1,46,4.3,24.4,14.35,"[""肉食性""]",晨昏活跃,多云、小雨或微风；避免强烈正午光照,温水,西大西洋,孤僻,30,鼠鲨,近似种类比,"[""淡水"",""半咸水"",""海水""]",anadromous,hunting macrofauna (predator),3.38,elongated,,TL,待人工审核,FAO/Codex 中文名与 FishBase 接受种核验,recvppgBfWFxyU,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWFxyU,2026-09-08,4987,https://app.notion.com/p/3d5a4137d236813b9a13dc7de10071c2
云斑鮰,Brown Bullhead,Ameiurus Nebulosus,Ictaluridae,Ameiurus,可用,2,常见,1103.2,1442.382073,2.74,0.72,T3,55,25,0.0099,3.073,demersal,10,12,0,37.4,18.7,"[""肉食性""]",夜间活跃,阴天、小雨或低光照；以天气稳定为先,温水,北美洲,躲藏,30,黑斑刺盖太阳鱼,近似种类比,"[""淡水""]",,hunting macrofauna (predator),3.68,fusiform / normal,,TL,待人工审核,去除资产备注后与 FishBase 中文俗名精确匹配,recvppgBfWq7m4,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWq7m4,2026-09-08,4987,https://app.notion.com/p/3d5a4137d23681409ceac64872fc7cad
鲻鱼,Flathead Grey Mullet,Mugil Cephalus,Mugilidae,Mugil,,4,珍稀,3797.4,21721.40031,,3.15,T6,100,50,0.0233,2.979,benthopelagic,0,120,8,24,16,"[""杂食性""]",早晨活跃,晴间多云、微风；以天气稳定为先,温水,全球热带、亚热带及温带适生海域,活泼,150,玻璃梭鲈,近似种类比,"[""淡水"",""半咸水"",""海水""]",catadromous,variable,2.48,fusiform / normal,seines,SL,待人工审核,中文规范名异体：鲻；FishBase 接受种核验,recvppgBfWQhq4,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWQhq4,2026-09-08,4987,https://app.notion.com/p/3d5a4137d2368158aac9dfda39650750
白斑狗鱼,Northern Pike,Esox Lucius,Esocidae,Esox,可用,1,普通,559.4,5485.38534,28.35,5.4,T7,137,40,0.0022,3.39,pelagic,0,30,10,28,19,"[""肉食性""]",晨昏活跃,多云、小雨或微风；避免强烈正午光照,广温,北半球环极地区,追猎,30,常见狗鱼,同物种,"[""淡水"",""半咸水""]",potamodromous,hunting macrofauna (predator),4.07,elongated,seines,FL,待人工审核,FishBase 中文俗名精确匹配,recvppgBfW3JSO,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfW3JSO,2026-09-08,4987,https://app.notion.com/p/3d5a4137d236816c94a4d68b8895b110
鳄雀鳝,Alligator Gar,Atractosteus Spatula,Lepisosteidae,Atractosteus,可用,2,常见,1252.2,71626.73796,137,31.5,T12,305,200,0.00963,3,demersal,0,,17,27,22,"[""肉食性""]",晨昏活跃,多云、小雨或微风；避免强烈正午光照,温水,北美洲,孤僻,30,鳄雀鳝,同物种,"[""淡水"",""半咸水""]",,hunting macrofauna (predator),4.02,elongated,gillnets,OT,待人工审核,FishBase 中文俗名精确匹配,recvppgBfW0Zk4,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfW0Zk4,2026-09-08,4987,https://app.notion.com/p/3d5a4137d2368187a17be42dd814364d
硬头鳟,Steelhead Trout,Oncorhynchus Mykiss,Salmonidae,Oncorhynchus,可用,2,常见,1102.9,9012.381556,25.85,4.5,T7,122,60,0.0209,2.843,benthopelagic,0,200,10,24,17,"[""肉食性""]",晨昏活跃,多云、小雨或微风；避免强烈正午光照,温水,北美洲太平洋沿岸水系,追猎,13,虹鳟,同物种,"[""淡水"",""半咸水"",""海水""]",anadromous,hunting macrofauna (predator),4.08,fusiform / normal,hooks and lines,TL,待人工审核,FishBase 中文俗名精确匹配,recvppgBfWaSu9,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWaSu9,2026-09-08,4987,https://app.notion.com/p/3d5a4137d236818f9fc5f52e9c4f14ac
黑鮰,Black Bullhead Catfish,Ameiurus Melas,Ictaluridae,Ameiurus,可用,2,常见,789.8,1128.793575,3.62,0.78,T3,66,26.6,0.00912,3.14,demersal,10,,8,30,19,"[""肉食性""]",夜间活跃,阴天、小雨或低光照；以天气稳定为先,广温,北美洲,孤僻,30,金眼狼鲈,近似种类比,"[""淡水""]",amphidromous,hunting macrofauna (predator),3.81,fusiform / normal,,TL,待人工审核,去除资产备注后与 FishBase 中文俗名精确匹配,recvppgBfWh7Ja,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWh7Ja,2026-09-08,4987,https://app.notion.com/p/3d5a4137d236819282a5f9b6c24ec34b
金体美鱥,Golden Shiner,Notemigonus Crysoleucas,Leuciscidae,Notemigonus,可用,2,常见,968.5,151.0299759,,0.08,T1,32,14.4,0.0054,3.216,demersal,10,,0,34.7,17.35,"[""杂食性""]",早晨活跃,晴间多云、微风；以天气稳定为先,温水,北美洲,躲藏,30,青蛙,近似种类比,"[""淡水"",""半咸水""]",,variable,2.65,fusiform / normal,,TL,待人工审核,FAO AGROVOC 中文名与 FishBase 接受种核验,recvppgBfWqD6E,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWqD6E,2026-09-08,4987,https://app.notion.com/p/3d5a4137d236819495e3c237c202a1b8
美国红鱼,Red Drum,Sciaenops Ocellatus,Sciaenidae,Sciaenops,可用,3,稀有,2238.2,45723.80179,45,11.25,T10,155,100,0.01001,3.028,demersal,10,,15,26,20.5,"[""肉食性""]",晨昏活跃,多云、小雨或微风；避免强烈正午光照,温水,西大西洋,追猎,70,绿鲤,近似种类比,"[""半咸水"",""海水""]",oceanodromous,hunting macrofauna (predator),3.74,fusiform / normal,seines,TL,待人工审核,Red drum/redfish 通名与 FishBase 接受种核验,recvppgBfWqQzs,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWqQzs,2026-09-08,4987,https://app.notion.com/p/3d5a4137d23681a288c7f9ef877de373
褐鳟,Brown Trout,Salmo Trutta,Salmonidae,Salmo,可用,4,珍稀,9349.6,229201.6391,50,13.5,T11,140,72,0.0041,2.95,pelagic-neritic,0,28,18,24,21,"[""肉食性""]",晨昏活跃,多云、小雨或微风；避免强烈正午光照,温水,欧亚大陆,追猎,150,魣鳕,近似种类比,"[""淡水"",""半咸水"",""海水""]",anadromous,hunting macrofauna (predator),3.36,fusiform / normal,seines,SL,待人工审核,Brown trout 中文通名；FishBase 接受种核验,recvppgBfWi1DY,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWi1DY,2026-09-08,4987,https://app.notion.com/p/3d5a4137d23681a2aa75dc74b80bf1fb
铲鮰,Flathead Catfish,Pylodictis Olivaris,Ictaluridae,Pylodictis,可用,1,普通,218.2,5349.084202,55.79,13.5,T11,155,,0.0138,2.89,demersal,,,21.5,33.5,27.5,"[""肉食性""]",夜间活跃,阴天、小雨或低光照；以天气稳定为先,温水,北美洲,孤僻,30,铲鮰,同物种,"[""淡水""]",,hunting macrofauna (predator),3.78,elongated,,TL,待人工审核,FishBase 中文俗名精确匹配,recvppgBfW4irh,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfW4irh,2026-09-08,4987,https://app.notion.com/p/3d5a4137d23681ac9aebd43bce83177c
高首鲟,White Sturgeon 01,Acipenser Transmontanus,Acipenseridae,Acipenser,可用,2,常见,672,329476.1305,816,270.02,T16,610,21,0.0122,3,demersal,1,122,0,23.3,11.65,"[""肉食性""]",晨昏活跃,多云、小雨或微风；避免强烈正午光照,,东太平洋,孤僻,30,小头睡鲨,近似种类比,"[""淡水"",""半咸水"",""海水""]",anadromous,hunting macrofauna (predator),3.25,elongated,,TL,待人工审核,FishBase 中文俗名精确匹配,recvppgBfW7BfW,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfW7BfW,2026-09-08,4987,https://app.notion.com/p/3d5a4137d23681bfa307f877675d8570
眼点丽鱼,Cichla Ocellaris,Cichla Ocellaris,Cichlidae,Cichla,可用,3,稀有,2003.2,6547.684371,6.8,1.8,T4,74,,0.008,3.18,benthopelagic,5,,24,27,25.5,"[""肉食性""]",全天活跃,晴间多云、微风；以天气稳定为先,暖水,南美洲,追猎,30,眼点丽鱼,同物种,"[""淡水"",""半咸水""]",,hunting macrofauna (predator),4.5,fusiform / normal,,TL,待人工审核,FishBase 中文俗名精确匹配,recvppgBfWmvOm,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWmvOm,2026-09-08,4987,https://app.notion.com/p/3d5a4137d23681e78758f9f458547958
大西洋鲭,Atlantic Mackerel,Scomber Scombrus,Scombridae,Scomber,,3,稀有,1801.5,2944.202625,3.4,0.9,T3,60,30,0.00314,3.31,pelagic-neritic,0,1000,7.2,13.2,10.2,"[""杂食性""]",全天活跃,晴到多云、有微风；以稳定海况为先,,北大西洋,追猎,30,大西洋鲭,同物种,"[""半咸水"",""海水""]",oceanodromous,variable,3.63,fusiform / normal,seines,FL,待人工审核,大西洋鲭鱼英文通名与 FishBase 接受种核验,recvppgBfWOPsA,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWOPsA,2026-09-08,4987,https://app.notion.com/p/3d5a4137d23681f2babfd34c771a833d
大口牛胭脂鱼,Bigmouth Buffalo,Ictiobus Cyprinellus,Catostomidae,Ictiobus,可用,2,常见,832.7,13608.86775,31.89,9,T9,123,35.5,0.0162,3,benthopelagic,4,,15.5,30,22.75,"[""肉食性""]",早晨活跃,晴间多云、微风；以天气稳定为先,温水,北美洲,孤僻,30,匈红鲤(鳞鲤),近似种类比,"[""淡水""]",,,3.11,fusiform / normal,,TL,待人工审核,FishBase 中文俗名精确匹配,recvppgBfWSpJ8,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWSpJ8,2026-09-08,4987,https://app.notion.com/p/3d5a4137d23681f48ba3e0abd29e2d18
短吻鲟,Shortnose Sturgeon,Acipenser Brevirostrum,Acipenseridae,Acipenser,可用,2,常见,911.5,10427.69073,23,6.3,T8,143,50,0.00821,3,demersal,6,53,11.6,19.6,15.6,"[""肉食性""]",晨昏活跃,多云、小雨或微风；避免强烈正午光照,温水,北美洲,孤僻,30,大菱鲆,近似种类比,"[""淡水"",""半咸水"",""海水""]",anadromous,,3.25,elongated,,TL,待人工审核,FishBase 中文俗名精确匹配,recvppgBfWp1dp,https://pisn3u3ony2.feishu.cn/base/P9rTbUTARaE1GasZp3rctaoungb?table=tblBWCSfMnN13524&view=vewiU8a1wj&record=recvppgBfWp1dp,2026-09-08,4987,https://app.notion.com/p/3d5a4137d23681f7ac93d85acf772f8c
